time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),650,12
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Residence order or child arrangement order granted,130,2
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,180,4
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,850,16
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Sentenced to custody,20,k
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Special guardianship orders,420,8
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Total,5220,100
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason episode ceased,Transferred to residential care funded by adult social services,50,1
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,1 to 4 years,570,22
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,10 to 15 years,320,13
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,16 years,80,3
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,17 years,100,4
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,18 years and over,1030,40
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,5 to 9 years,260,10
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,Total,2550,100
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Age on ceasing,Under 1 year,190,7
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Gender,Female,1090,43
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Gender,Male,1460,57
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Gender,Total,2550,100
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Accommodation on remand ended,10,k
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Adopted,330,13
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Age assessment determined child aged 18 or over,30,1
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,440,17
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Care ceased for any other reason,310,12
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Care taken by another local authority,10,k
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Child moved abroad,c,c
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Died,10,k
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",150,6
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Moved into independent living (with no formalised support),60,3
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),230,9
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Residence order or child arrangement order granted,90,4
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,90,3
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,470,18
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Sentenced to custody,10,k
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Special guardianship orders,300,12
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Total,2550,100
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason episode ceased,Transferred to residential care funded by adult social services,30,1
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,1 to 4 years,280,13
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,10 to 15 years,290,14
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,16 years,130,6
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,17 years,140,7
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,18 years and over,1050,50
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,5 to 9 years,130,6
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,Total,2110,100
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Age on ceasing,Under 1 year,100,5
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Gender,Female,840,40
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Gender,Male,1270,60
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Gender,Total,2110,100
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Accommodation on remand ended,10,1
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Adopted,100,5
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Age assessment determined child aged 18 or over,50,3
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,500,24
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Care ceased for any other reason,120,5
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Care taken by another local authority,50,2
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Child moved abroad,10,k
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Died,10,k
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",160,7
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Moved into independent living (with no formalised support),30,1
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),410,19
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Residence order or child arrangement order granted,10,1
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,100,5
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,380,18
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Sentenced to custody,20,1
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Special guardianship orders,140,7
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Total,2110,100
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason episode ceased,Transferred to residential care funded by adult social services,20,1
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,1 to 4 years,400,13
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,10 to 15 years,430,14
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,16 years,200,6
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,17 years,250,8
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,18 years and over,1420,46
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,5 to 9 years,270,9
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,Total,3080,100
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Age on ceasing,Under 1 year,120,4
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Gender,Female,1210,39
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Gender,Male,1870,61
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Gender,Total,3080,100
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Accommodation on remand ended,10,k
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Adopted,110,4
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Age assessment determined child aged 18 or over,40,1
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Aged 18 (or over) and remained with current carers,550,18
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Care ceased for any other reason,230,7
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Care taken by another local authority,180,6
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Child moved abroad,20,1
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Died,10,k
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",190,6
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Moved into independent living (with no formalised support),90,3
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Moved into independent living (with supportive accommodation),570,19
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Residence order or child arrangement order granted,70,2
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,130,4
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,550,18
